source,target,mor
Otx2,Arhgap15,1.0
Otx2,Creb5,1.0
Otx2,Dclk1,1.0
Otx2,Dennd1a,1.0
Otx2,Diaph3,1.0
Otx2,Enpp2,1.0
Otx2,Exph5,1.0
Otx2,Fryl,1.0
Otx2,Itga1,1.0
Otx2,Macf1,1.0
Otx2,Mbnl2,1.0
Otx2,Mef2c,1.0
Otx2,Myo1e,1.0
Otx2,Nbea,1.0
Otx2,Pde1a,1.0
Otx2,Syne1,1.0
Otx2,Tbc1d5,1.0
Otx2,Tmco5,1.0
Otx2,Trpc4,1.0
Otx2,Tulp4,1.0
Otx2,Xirp2,1.0
Pax5,Bcl2,-1.0
Pax5,Blk,-1.0
Pax5,Cd19,1.0
Pax5,Cd79a,1.0
Pax5,Prdm1,-1.0
Pax5,Trp53,1.0
Pax5,Xbp1,-1.0
Pax5,Fcer2a,1.0
Pax5,Prkce,1.0
Pax5,Abr,1.0
Pax5,Akna,1.0
Pax5,Apbb2,1.0
Pax5,Arhgap45,1.0
Pax5,Bcl11a,1.0
Pax5,Cd22,1.0
Pax5,Cd70,1.0
Pax5,Cirbp,1.0
Pax5,Coro1a,1.0
Pax5,Dusp10,1.0
Pax5,Fcho1,1.0
Pax5,Gper1,1.0
Pax5,Gramd4,1.0
Pax5,Irf4,1.0
Pax5,Irf8,1.0
Pax5,Klf13,1.0
Pax5,Klhdc4,1.0
Pax5,Lonp1,1.0
Pax5,Macf1,1.0
Pax5,Mad1l1,1.0
Pax5,Med15,1.0
Pax5,Mgat1,1.0
Pax5,Mical3,1.0
Pax5,Ncor2,1.0
Pax5,Nr4a1,1.0
Pax5,Per1,1.0
Pax5,Pik3r5,1.0
Pax5,Pou2af1,1.0
Pax5,Rac2,1.0
Pax5,Rad51b,1.0
Pax5,Rgs12,1.0
Pax5,Rhoh,1.0
Pax5,Ripor1,1.0
Pax5,Runx3,1.0
Pax5,Ryr1,1.0
Pax5,Smad3,1.0
Pax5,Smad7,1.0
Pax5,Smarca4,1.0
Pax5,Snx8,1.0
Pax5,Sp100,1.0
Pax5,Tbc1d14,1.0
Pax5,Tcf7,1.0
Pax5,Wnt10a,1.0
Pax5,Zc3h12d,1.0
Pax5,Zmiz1,1.0
Pax6,Ctnnd2,1.0
Pax6,Gck,1.0
Pax6,Itga5,1.0
Pax6,Itgb1,1.0
Pax6,Krt12,1.0
Pax6,Met,1.0
Pax6,Mmp2,1.0
Pax6,Nanog,1.0
Pax6,Necab2,1.0
Pax6,Olfm3,1.0
Pax6,Pcsk1,1.0
Pax6,Pdhx,-1.0
Pax6,Pou5f1,1.0
Pax8,Bcl2,1.0
Pax8,E2f1,1.0
Pax8,Gata3,1.0
Pax8,Ncam1,1.0
Pax8,Slc5a5,1.0
Pax8,Tert,1.0
Pax8,Tg,-1.0
Pax8,Tpo,1.0
Pax8,Trp53,-1.0
Pax8,Tshr,-1.0
Pax8,Wt1,1.0
Pbx2,Phf21a,1.0
Pbx2,6430548M08Rik,1.0
Pbx2,Ankrd11,1.0
Pbx2,Arhgap6,1.0
Pbx2,Arhgef1,1.0
Pbx2,Arhgef2,1.0
Pbx2,Bcor,1.0
Pbx2,Cdyl,1.0
Pbx2,Crebbp,1.0
Pbx2,Denn2b,1.0
Pbx2,Dlg1,1.0
Pbx2,Dnm2,1.0
Pbx2,Dyrk1a,1.0
Pbx2,Dysf,1.0
Pbx2,Fyn,1.0
Pbx2,Galnt2,1.0
Pbx2,Galnt2l,1.0
Pbx2,Garnl3,1.0
Pbx2,Gtdc1,1.0
Pbx2,Hip1,1.0
Pbx2,Hoxb3,1.0
Pbx2,Jarid2,1.0
Pbx2,Kdm2b,1.0
Pbx2,Ksr1,1.0
Pbx2,Mapkap1,1.0
Pbx2,Mbnl2,1.0
Pbx2,Meis1,1.0
Pbx2,Mitf,1.0
Pbx2,Msi2,1.0
Pbx2,Nav2,1.0
Pbx2,Nbas,1.0
Pbx2,Nfasc,1.0
Pbx2,Pacsin2,1.0
Pbx2,Pik3c2b,1.0
Pbx2,Pik3r1,1.0
Pbx2,Plcg2,1.0
Pbx2,Prkcb,1.0
Pbx2,Rara,1.0
Pbx2,Septin9,1.0
Pbx2,Slc25a25,1.0
Pbx2,Sox6,1.0
Pbx2,Tacc1,1.0
Pbx2,Tiam2,1.0
Pbx2,Tle3,1.0
Pbx2,Zfpm2,1.0
Pbx3,Meis2,1.0
Pbx3,Pbx1,1.0
Pbx3,Akap6,1.0
Pbx3,Apbb2,1.0
Pbx3,Atxn1,1.0
Pbx3,Bbx,1.0
Pbx3,Cacna2d1,1.0
Pbx3,Ccdc97,1.0
Pbx3,Cd226,1.0
Pbx3,Chn1,1.0
Pbx3,Csnk1d,1.0
Pbx3,Daam1,1.0
Pbx3,Dmd,1.0
Pbx3,Ergic1,1.0
Pbx3,Fam110b,1.0
Pbx3,Flna,1.0
Pbx3,Fndc3b,1.0
Pbx3,Frmd4b,1.0
Pbx3,Fto,1.0
Pbx3,Fyn,1.0
Pbx3,Galnt2,1.0
Pbx3,Galnt2l,1.0
Pbx3,Hmcn1,1.0
Pbx3,Igf1r,1.0
Pbx3,Inpp5a,1.0
Pbx3,Jarid2,1.0
Pbx3,Kcnma1,1.0
Pbx3,Macf1,1.0
Pbx3,Macrod2,1.0
Pbx3,Map4,1.0
Pbx3,Mylk,1.0
Pbx3,Nbea,1.0
Pbx3,Pacsin2,1.0
Pbx3,Pard3,1.0
Pbx3,Pde4d,1.0
Pbx3,Plcb1,1.0
Pbx3,Prickle2,1.0
Pbx3,Rarb,1.0
Pbx3,Rnf150,1.0
Pbx3,Rps6ka2,1.0
Pbx3,Runx1t1,1.0
Pbx3,Sec14l1,1.0
Pbx3,Septin9,1.0
Pbx3,Slit2,1.0
Pbx3,Spats2l,1.0
Pbx3,St7,1.0
Pbx3,Tiam2,1.0
Pbx3,Tle4,1.0
Pbx3,Tns1,1.0
Pbx3,Wwc1,1.0
Pbx3,Zfp385b,1.0
Pbx3,Zfp407,1.0
Pdx1,Ada,1.0
Pdx1,Gck,1.0
Pdx1,Ins1,1.0
Pdx1,Ins2,1.0
Pdx1,Arhgap42,1.0
Pdx1,Arhgef28,1.0
Pdx1,Arhgef3,1.0
Pdx1,Bach2,1.0
Pdx1,Bcr,1.0
Pdx1,Carmil1,1.0
Pdx1,Chn2,1.0
Pdx1,Cmip,1.0
Pdx1,Daam1,1.0
Pdx1,Dmd,1.0
Pdx1,Dst,1.0
Pdx1,Dym,1.0
Pdx1,Dync1i1,1.0
Pdx1,Dyrk1a,1.0
Pdx1,Fam107b,1.0
Pdx1,Fryl,1.0
Pdx1,Fto,1.0
Pdx1,Gabrb3,1.0
Pdx1,Glis3,1.0
Pdx1,Gtdc1,1.0
Pdx1,Hnf4a,1.0
Pdx1,Itpr2,1.0
Pdx1,Lhfpl2,1.0
Pdx1,Lmo1,1.0
Pdx1,Macrod2,1.0
Pdx1,Mbnl2,1.0
Pdx1,Mtus2,1.0
Pdx1,Myt1l,1.0
Pdx1,Nav2,1.0
Pdx1,Nbas,1.0
Pdx1,Nedd4l,1.0
Pdx1,Pcnx2,1.0
Pdx1,Pld1,1.0
Pdx1,Prkch,1.0
Pdx1,Ralgapa2,1.0
Pdx1,Rbfox3,1.0
Pdx1,Rtn1,1.0
Pdx1,Runx1,1.0
Pdx1,Slc8a1,1.0
Pdx1,Sorbs1,1.0
Pdx1,Syne1,1.0
Pdx1,Syne2,1.0
Pdx1,Tcf4,1.0
Pdx1,Tenm4,1.0
Pdx1,Usp6nl,1.0
Pdx1,Xxylt1,1.0
Pdx1,Zpld1,1.0
Pgr,Bcl2,1.0
Pgr,Ccnd1,1.0
Pgr,Cyp19a1,-1.0
Pgr,Esr1,1.0
Pgr,Hltf,1.0
Pgr,Igfbp1,1.0
Pgr,Klk1,1.0
Pgr,Klk1b1,1.0
Pgr,Klk1b11,1.0
Pgr,Klk1b16,1.0
Pgr,Klk1b21,1.0
Pgr,Klk1b22,1.0
Pgr,Klk1b24,1.0
Pgr,Klk1b26,1.0
Pgr,Klk1b27,1.0
Pgr,Klk1b3,1.0
Pgr,Klk1b4,1.0
Pgr,Klk1b5,1.0
Pgr,Klk1b8,1.0
Pgr,Klk1b9,1.0
Pgr,Myc,1.0
Pgr,Rln1,1.0
Pgr,Vegfa,1.0
Pknox1,Ptpn6,1.0
Pknox1,6430548M08Rik,1.0
Pknox1,Ap4s1,1.0
Pknox1,Arhgap6,1.0
Pknox1,Astn2,1.0
Pknox1,Dnm2,1.0
Pknox1,Fam13a,1.0
Pknox1,Fgd6,1.0
Pknox1,Galnt2,1.0
Pknox1,Galnt2l,1.0
Pknox1,Gatad2a,1.0
Pknox1,Hdac4,1.0
Pknox1,Hip1,1.0
Pknox1,Jarid2,1.0
Pknox1,Lims1,1.0
Pknox1,Lyrm9,1.0
Pknox1,Marchf8,1.0
Pknox1,Mcc,1.0
Pknox1,Meis1,1.0
Pknox1,Mical3,1.0
Pknox1,Prkcb,1.0
Pknox1,Rnf220,1.0
Pknox1,Rps6kc1,1.0
Pknox1,Septin9,1.0
Pknox1,Sil1,1.0
Pknox1,Slc25a25,1.0
Pknox1,Spred2,1.0
Pknox1,Sptb,1.0
Pknox1,Tbpl1,1.0
Pknox1,Tcf4,1.0
Pknox1,Tecr,1.0
Pknox1,Thada,1.0
Pknox1,Tns1,1.0
Pknox1,Tusc3,1.0
Pknox1,Wnt3,1.0
Pknox1,Wscd2,1.0
Pou2f1,Bdkrb1,1.0
Pou2f1,Ccnd1,1.0
Pou2f1,Cdx2,1.0
Pou2f1,Cxcr5,1.0
Pou2f1,Gadd45a,1.0
Pou2f1,Gcm1,1.0
Pou2f1,Gnrh1,1.0
Pou2f1,H2-Ea,1.0
Pou2f1,Hpgds,1.0
Pou2f1,Il2,1.0
Pou2f1,Il3,1.0
Pou2f1,Il4,-1.0
Pou2f1,Il5,1.0
Pou2f1,Lct,1.0
Pou2f1,Ms4a2,1.0
Pou2f1,Myc,1.0
Pou2f1,Plau,1.0
Pou2f1,Pou2af1,1.0
Pou2f1,Ptgir,1.0
Pou2f1,Rptor,1.0
Pou2f1,Rrm2b,1.0
Pou2f1,Snapc1,1.0
Pou2f1,Snapc1l,1.0
Pou2f1,Spi1,1.0
Pou2f1,Spp1,1.0
Pou2f1,St6gal1,1.0
Pou2f1,Tfap2a,1.0
Pou2f1,Tsc22d3,1.0
Pou2f1,Txnrd1,1.0
Pou2f1,Vcam1,-1.0
Pou2f1,Vwf,1.0
Pou2f2,H2-Ea,1.0
Pou2f2,H2-Ob,1.0
Pou2f2,Il5,1.0
Pou2f2,Spi1,1.0
Pou2f2,Spp1,1.0
Pou2f2,Lrrk1,1.0
Pou2f2,Lyn,1.0
Pou2f2,Pou2af1,1.0
Pou2f2,Stk10,1.0
Pou2f2,Abr,1.0
Pou2f2,Ank1,1.0
Pou2f2,Ankrd44,1.0
Pou2f2,Anks1b,1.0
Pou2f2,App,1.0
Pou2f2,Arhgap25,1.0
Pou2f2,Arhgef3,1.0
Pou2f2,Bbx,1.0
Pou2f2,Cacnb4,1.0
Pou2f2,Cd226,1.0
Pou2f2,Cdk14,1.0
Pou2f2,Chd9,1.0
Pou2f2,Ciita,1.0
Pou2f2,Cotl1,1.0
Pou2f2,Dlgap4,1.0
Pou2f2,Dock10,1.0
Pou2f2,Dock2,1.0
Pou2f2,Dock9,1.0
Pou2f2,Dpysl2,1.0
Pou2f2,Dst,1.0
Pou2f2,Ebf1,1.0
Pou2f2,Egln3,1.0
Pou2f2,Egr2,1.0
Pou2f2,Ehmt1,1.0
Pou2f2,Etl4,1.0
Pou2f2,Gpcpd1,1.0
Pou2f2,Gpr15,1.0
Pou2f2,Grip1,1.0
Pou2f2,Gse1,1.0
Pou2f2,H2bc14,1.0
Pou2f2,Hivep3,1.0
Pou2f2,Id2,1.0
Pou2f2,Il21r,1.0
Pou2f2,Inpp4a,1.0
Pou2f2,Inpp5d,1.0
Pou2f2,Ipcef1,1.0
Pou2f2,Kcnn3,1.0
Pou2f2,Kdm2b,1.0
Pou2f2,Kdm4b,1.0
Pou2f2,Lat2,1.0
Pou2f2,Lcp1,1.0
Pou2f2,Lrmp,1.0
Pou2f2,Map3k8,1.0
Pou2f2,Myh9,1.0
Pou2f2,Nedd4l,1.0
Pou2f2,Nedd9,1.0
Pou2f2,Nlrc5,1.0
Pou2f2,Osbpl3,1.0
Pou2f2,Pdzd2,1.0
Pou2f2,Pik3r5,1.0
Pou2f2,Pik3r6,1.0
Pou2f2,Plek,1.0
Pou2f2,Pou2f1,1.0
Pou2f2,Prex1,1.0
Pou2f2,Prkcb,1.0
Pou2f2,Ptprj,1.0
Pou2f2,Rabgap1l,1.0
Pou2f2,Rel,1.0
Pou2f2,Rhbdf2,1.0
Pou2f2,Rhoh,1.0
Pou2f2,Runx3,1.0
Pou2f2,Ryr1,1.0
Pou2f2,Sbno2,1.0
Pou2f2,Scaper,1.0
Pou2f2,Sema4d,1.0
Pou2f2,Smad3,1.0
Pou2f2,Sorbs2,1.0
Pou2f2,Tbxas1,1.0
Pou2f2,Tcf4,1.0
Pou2f2,Tmc6,1.0
Pou2f2,Tnfaip8,1.0
Pou2f2,Tnfrsf13b,1.0
Pou2f2,Traf3,1.0
Pou2f2,Vwa3b,1.0
Pou2f2,Zcchc2,1.0
Pou2f2,Zfp532,1.0
Pou4f2,Ccnd1,1.0
Pou4f2,Arhgap15,1.0
Pou4f2,Bbx,1.0
Pou4f2,Chn2,1.0
Pou4f2,Cntn5,1.0
Pou4f2,Ctnnd2,1.0
Pou4f2,Cubn,1.0
Pou4f2,Dock10,1.0
Pou4f2,Dst,1.0
Pou4f2,Fam13a,1.0
Pou4f2,Foxp2,1.0
Pou4f2,Inpp4b,1.0
Pou4f2,Itsn1,1.0
Pou4f2,Kcnip4,1.0
Pou4f2,Myt1l,1.0
Pou4f2,Ncoa1,1.0
Pou4f2,Neb,1.0
Pou4f2,Nlgn1,1.0
Pou4f2,Pde4b,1.0
Pou4f2,Rabgap1l,1.0
Pou4f2,Robo1,1.0
Pou4f2,Sorbs2,1.0
Pou4f2,Spidr,1.0
Pou4f2,Stard13,1.0
Pou4f2,Syne1,1.0
Pou4f2,Zbtb20,1.0
Pou4f2,Zfp385b,1.0
Pou4f2,Zmiz1,1.0
Pou5f1,Cdx2,-1.0
Pou5f1,Lefty1,1.0
Pou5f1,Lefty2,1.0
Pou5f1,Nanog,1.0
Pou5f1,Sox2,1.0
Pou5f1,Tdgf1,1.0
Pou5f1,Adgrl2,1.0
Pou5f1,Angpt1,1.0
Pou5f1,Ank2,1.0
Pou5f1,Ank3,1.0
Pou5f1,Anks1b,1.0
Pou5f1,Bcar3,1.0
Pou5f1,Bcr,1.0
Pou5f1,Cacna1c,1.0
Pou5f1,Cntnap2,1.0
Pou5f1,Cpne4,1.0
Pou5f1,Denn2b,1.0
Pou5f1,Dnmbp,1.0
Pou5f1,Ebf1,1.0
Pou5f1,Epb41l2,1.0
Pou5f1,Epha4,1.0
Pou5f1,Fat1,1.0
Pou5f1,Galnt10,1.0
Pou5f1,Gas7,1.0
Pou5f1,Gcnt2,1.0
Pou5f1,Gpc6,1.0
Pou5f1,Igf2bp3,1.0
Pou5f1,Inpp5d,1.0
Pou5f1,Jmjd1c,1.0
Pou5f1,Kifc3,1.0
Pou5f1,Limch1,1.0
Pou5f1,Lrrk1,1.0
Pou5f1,Macf1,1.0
Pou5f1,Magi2,1.0
Pou5f1,Nav1,1.0
Pou5f1,Osbpl10,1.0
Pou5f1,Patj,1.0
Pou5f1,Rabgap1l,1.0
Pou5f1,Runx1t1,1.0
Pou5f1,Sash1,1.0
Pou5f1,Shroom3,1.0
Pou5f1,Smad3,1.0
Pou5f1,Snrpn,1.0
Pou5f1,Sorbs2,1.0
Pou5f1,Spats2l,1.0
Pou5f1,Sptbn1,1.0
Pou5f1,Stk10,1.0
Pou5f1,Syne1,1.0
Pou5f1,Syne2,1.0
Pou5f1,Tacc2,1.0
Pou5f1,Tiam2,1.0
Pou5f1,Tmem131l,1.0
Pou5f1,Trim2,1.0
Pou5f1,Wnt5b,1.0
Pou5f1,Zeb2,1.0
Ppara,Acox1,1.0
Ppara,Acox2,1.0
Ppara,Acsl1,-1.0
Ppara,Angptl4,1.0
Ppara,Apoa1,1.0
Ppara,Apoa4,1.0
Ppara,Apoa5,1.0
Ppara,Apob,1.0
Ppara,Apobr,-1.0
Ppara,Apoc3,-1.0
Ppara,Ccnd1,1.0
Ppara,Cd36,1.0
Ppara,Cpt1a,-1.0
Ppara,Cyp1a1,1.0
Ppara,Cyp4a10,1.0
Ppara,Cyp4a30b,1.0
Ppara,Cyp4a31,1.0
Ppara,Cyp4a32,1.0
Ppara,Cyp7a1,1.0
Ppara,Fabp1,1.0
Ppara,Fabp3,1.0
Ppara,Fads2,1.0
Ppara,Hmgcs1,1.0
Ppara,Hmgcs2,1.0
Ppara,Lpl,1.0
Ppara,Mmp12,1.0
Ppara,Mmp9,-1.0
Ppara,Myc,1.0
Ppara,Nfkbia,1.0
Ppara,Pank1,1.0
Ppara,Pck1,1.0
Ppara,Ptgs2,1.0
Ppara,Serpine1,1.0
Ppara,Tuba1b,-1.0
Ppara,Ucp1,-1.0
Pparg,Abcg3,1.0
Pparg,Adipoq,1.0
Pparg,Angptl4,1.0
Pparg,Apob,-1.0
Pparg,Apobr,-1.0
Pparg,Atp2a2,1.0
Pparg,Bcl2,1.0
Pparg,Ccnd1,-1.0
Pparg,Cd36,1.0
Pparg,Cd83,1.0
Pparg,Cdkn1a,1.0
Pparg,Cpt1b,1.0
Pparg,Cyp27a1,1.0
Pparg,Dbi,1.0
Pparg,Egfr,-1.0
Pparg,Fabp4,1.0
Pparg,Gk,1.0
Pparg,Lipe,1.0
Pparg,Lpl,1.0
Pparg,Mmp1a,1.0
Pparg,Mmp1b,1.0
Pparg,Mmp9,-1.0
Pparg,Myc,-1.0
Pparg,Nr1d1,1.0
Pparg,Nr1h3,1.0
Pparg,Pck1,1.0
Pparg,Plin2,1.0
Pparg,Pou2f1,1.0
Pparg,Pten,1.0
Pparg,Ptgs2,-1.0
Pparg,Rarb,1.0
Pparg,Retn,1.0
Pparg,Sat1,1.0
Pparg,Scarb1,1.0
Pparg,Serpine1,1.0
Pparg,Slc2a4,-1.0
Pparg,Tnfrsf11b,1.0
Pparg,Trp53,1.0
Pparg,Tshr,-1.0
Pparg,Ucp1,1.0
Pparg,Vldlr,1.0
Prdm1,Ciita,-1.0
Prdm1,Myc,-1.0
Prdm1,Acss2,1.0
Prdm1,Ano10,1.0
Prdm1,Aoah,1.0
Prdm1,Arap2,1.0
Prdm1,Arhgap26,1.0
Prdm1,Creb1,1.0
Prdm1,Crispld1,1.0
Prdm1,Crybg1,1.0
Prdm1,Dlg2,1.0
Prdm1,Dmd,1.0
Prdm1,Erg,1.0
Prdm1,Evi5l,1.0
Prdm1,Fstl5,1.0
Prdm1,Fxr2,1.0
Prdm1,Ifit2,1.0
Prdm1,Il18,1.0
Prdm1,Il24,1.0
Prdm1,Kcnk1,1.0
Prdm1,Lgr4,1.0
Prdm1,Lmo7,1.0
Prdm1,Mbnl3,1.0
Prdm1,Mecom,1.0
Prdm1,Mid1,1.0
Prdm1,Myo1e,1.0
Prdm1,Nfix,1.0
Prdm1,Nr3c1,1.0
Prdm1,Olr1,1.0
Prdm1,Paqr5,1.0
Prdm1,Pcna,1.0
Prdm1,Plxna2,1.0
Prdm1,Prkch,1.0
Prdm1,S100a16,1.0
Prdm1,Slc37a1,1.0
Prdm1,Tead1,1.0
Prdm1,Tnfsf8,1.0
Prdm1,Tnik,1.0
Prdm1,Zfp36l1,1.0
Prdm1,Zhx1,1.0
Prdm14,Abca4,1.0
Prdm14,Adamts2,1.0
Prdm14,Agap1,1.0
Prdm14,Agap3,1.0
Prdm14,Agpat3,1.0
Prdm14,Ahdc1,1.0
Prdm14,Ahnak,1.0
Prdm14,Ajap1,1.0
Prdm14,Alk,1.0
Prdm14,Ampd3,1.0
Prdm14,Ano1,1.0
Prdm14,Arhgef10l,1.0
Prdm14,Arhgef17,1.0
Prdm14,Arhgef2,1.0
Prdm14,Arid1a,1.0
Prdm14,Arid1b,1.0
Prdm14,Arid5a,1.0
Prdm14,Ass1,1.0
Prdm14,Atp13a2,1.0
Prdm14,Auts2,1.0
Prdm14,Axin2,1.0
Prdm14,Bcar3,1.0
Prdm14,Bcl11a,1.0
Prdm14,Bcor,1.0
Prdm14,Bmp7,1.0
Prdm14,Cacna1c,1.0
Prdm14,Cacna1g,1.0
Prdm14,Car4,1.0
Prdm14,Ccdc33,1.0
Prdm14,Ccdc57,1.0
Prdm14,Ccnd2,1.0
Prdm14,Cd6,1.0
Prdm14,Cd9,1.0
Prdm14,Cdc42bpg,1.0
Prdm14,Cdc42ep4,1.0
Prdm14,Cdh23,1.0
Prdm14,Cdyl,1.0
Prdm14,Cobl,1.0
Prdm14,Col2a1,1.0
Prdm14,Coro2b,1.0
Prdm14,Cplx2,1.0
Prdm14,Crocc,1.0
Prdm14,Csmd2,1.0
Prdm14,Cxcl12,1.0
Prdm14,Cyp26b1,1.0
Prdm14,Dab2ip,1.0
Prdm14,Dgkg,1.0
Prdm14,Dgkz,1.0
Prdm14,Dlgap4,1.0
Prdm14,Dll4,1.0
Prdm14,Dnmt3a,1.0
Prdm14,Dpysl5,1.0
Prdm14,Dysf,1.0
Prdm14,Ece1,1.0
Prdm14,Efnb1,1.0
Prdm14,Epb41l1,1.0
Prdm14,Ephb3,1.0
Prdm14,Eva1b,1.0
Prdm14,Fam131c,1.0
Prdm14,Fam174b,1.0
Prdm14,Fhad1,1.0
Prdm14,Fosl2,1.0
Prdm14,Foxo6,1.0
Prdm14,Gata2,1.0
Prdm14,Gatad2a,1.0
Prdm14,Gli2,1.0
Prdm14,Gmds,1.0
Prdm14,Gpc1,1.0
Prdm14,Gprc5c,1.0
Prdm14,Gramd1b,1.0
Prdm14,Grb10,1.0
Prdm14,Grhl3,1.0
Prdm14,Grik4,1.0
Prdm14,Grk2,1.0
Prdm14,Gse1,1.0
Prdm14,Hdac5,1.0
Prdm14,Hes2,1.0
Prdm14,Igdcc4,1.0
Prdm14,Igf1r,1.0
Prdm14,Igf2r,1.0
Prdm14,Inhbb,1.0
Prdm14,Islr2,1.0
Prdm14,Itga11,1.0
Prdm14,Itpkb,1.0
Prdm14,Kazn,1.0
Prdm14,Kcnab2,1.0
Prdm14,Kdm4b,1.0
Prdm14,Kdm6b,1.0
Prdm14,Kirrel,1.0
Prdm14,Kirrel3,1.0
Prdm14,Klhdc7a,1.0
Prdm14,Lhx2,1.0
Prdm14,Lingo1,1.0
Prdm14,Lrrk1,1.0
Prdm14,Macf1,1.0
Prdm14,Mad1l1,1.0
Prdm14,Map7d1,1.0
Prdm14,Matn1,1.0
Prdm14,Mcf2l,1.0
Prdm14,Mef2d,1.0
Prdm14,Megf6,1.0
Prdm14,Meis1,1.0
Prdm14,Mgat5b,1.0
Prdm14,Mnt,1.0
Prdm14,Nadk,1.0
Prdm14,Nectin1,1.0
Prdm14,Nfatc2,1.0
Prdm14,Nfia,1.0
Prdm14,Nfic,1.0
Prdm14,Ngef,1.0
Prdm14,Nol4l,1.0
Prdm14,Nr4a1,1.0
Prdm14,Nrp2,1.0
Prdm14,Ntf3,1.0
Prdm14,Ntn1,1.0
Prdm14,Ntrk1,1.0
Prdm14,Nxn,1.0
Prdm14,Otx1,1.0
Prdm14,Padi2,1.0
Prdm14,Pax7,1.0
Prdm14,Pdgfrb,1.0
Prdm14,Pear1,1.0
Prdm14,Phc2,1.0
Prdm14,Phldb1,1.0
Prdm14,Pkdcc,1.0
Prdm14,Pknox2,1.0
Prdm14,Plekhg5,1.0
Prdm14,Plxna2,1.0
Prdm14,Prex1,1.0
Prdm14,Prmt8,1.0
Prdm14,Ptch1,1.0
Prdm14,Pth1r,1.0
Prdm14,Ptma,1.0
Prdm14,Ptpru,1.0
Prdm14,Rab25,1.0
Prdm14,Rai1,1.0
Prdm14,Rasgrf1,1.0
Prdm14,Rcor2,1.0
Prdm14,Rfx4,1.0
Prdm14,Rgma,1.0
Prdm14,Rnf220,1.0
Prdm14,Rps6ka2,1.0
Prdm14,Rptor,1.0
Prdm14,Rspo1,1.0
Prdm14,Runx1,1.0
Prdm14,Runx3,1.0
Prdm14,Sdk2,1.0
Prdm14,Sema4a,1.0
Prdm14,Septin9,1.0
Prdm14,Sfxn5,1.0
Prdm14,Sh3bp4,1.0
Prdm14,Shank2,1.0
Prdm14,Sim2,1.0
Prdm14,Slc12a5,1.0
Prdm14,Slc22a23,1.0
Prdm14,Slit3,1.0
Prdm14,Smad6,1.0
Prdm14,Sox13,1.0
Prdm14,Sox9,1.0
Prdm14,Srebf1,1.0
Prdm14,Stum,1.0
Prdm14,Syndig1,1.0
Prdm14,Tacc2,1.0
Prdm14,Tal1,1.0
Prdm14,Tbc1d16,1.0
Prdm14,Tbcd,1.0
Prdm14,Tcf7l1,1.0
Prdm14,Tenm4,1.0
Prdm14,Tent5b,1.0
Prdm14,Tfap2a,1.0
Prdm14,Tmco4,1.0
Prdm14,Tmem59l,1.0
Prdm14,Tns1,1.0
Prdm14,Tns3,1.0
Prdm14,Trim2,1.0
Prdm14,Trio,1.0
Prdm14,Trp53i11,1.0
Prdm14,Tspan18,1.0
Prdm14,Tspan9,1.0
Prdm14,Ttc7,1.0
Prdm14,Unc5a,1.0
Prdm14,Wnt3a,1.0
Prdm14,Wnt4,1.0
Prdm14,Wnt5b,1.0
Prdm14,Wwc1,1.0
Prdm14,Xxylt1,1.0
Prdm14,Zbtb17,1.0
Prdm14,Zbtb7b,1.0
Prdm14,Zdhhc14,1.0
Prdm14,Zfp423,1.0
Prdm14,Zmiz1,1.0
Prdm14,Zmynd8,1.0
Prox1,Cyp7a1,-1.0
Prox1,Nr5a2,-1.0
Prox1,Abcb1a,1.0
Prox1,Abcb1b,1.0
Prox1,Add3,1.0
Prox1,Afap1l2,1.0
Prox1,Arhgap42,1.0
Prox1,Arhgef2,1.0
Prox1,Atp1a1,1.0
Prox1,Dnm2,1.0
Prox1,Fzd10,1.0
Prox1,Grin2b,1.0
Prox1,Igf1r,1.0
Prox1,Mapkapk3,1.0
Prox1,Nedd4l,1.0
Prox1,Nrp2,1.0
Prox1,Osbpl10,1.0
Prox1,Pcyt1a,1.0
Prox1,Plcb4,1.0
Prox1,Plekha7,1.0
Prox1,Sap30bp,1.0
Prox1,Sema3a,1.0
Prox1,Septin9,1.0
Prox1,Sox13,1.0
Prox1,Spred2,1.0
Prox1,Tns3,1.0
Prox1,Zfp608,1.0
Rara,Btg2,1.0
Rara,Casp9,1.0
Rara,Ccna1,-1.0
Rara,Cdkn1a,1.0
Rara,Cebpe,1.0
Rara,Crabp2,1.0
Rara,Cxcr5,1.0
Rara,Cyp26a1,1.0
Rara,Ets1,1.0
Rara,Gprc5a,1.0
Rara,Hnf4a,1.0
Rara,Hoxa1,1.0
Rara,Hoxa4,1.0
Rara,Hoxa7,1.0
Rara,Hoxb4,1.0
Rara,Hoxd4,1.0
Rara,Hsd17b2,1.0
Rara,Icam1,1.0
Rara,Ier3,1.0
Rara,Macrod1,-1.0
Rara,Maob,1.0
Rara,Muc5ac,-1.0
Rara,Myc,1.0
Rara,Nr1i3,1.0
Rara,Nrip1,1.0
Rara,Pck1,1.0
Rara,Plat,1.0
Rara,Plau,1.0
Rara,Prkca,1.0
Rara,Rarb,1.0
Rara,Rarg,1.0
Rara,Rptor,1.0
Rara,Scd2,1.0
Rara,Scd4,1.0
Rara,Sftpb,1.0
Rara,Thbd,1.0
Rara,Tnfaip2,1.0
Rara,Tpo,1.0
Rbpj,Cr2,1.0
Rbpj,Fcer2a,1.0
